GeneID,gene.rank.eff,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT2G01905,0.000540437057184694,CYCJ18,2,1,protein_coding,na
AT5G21030,0.00054043403402692,AT5G21030,5,-1,protein_coding,na
AT3G07250,0.000540415207007528,AT3G07250,3,-1,protein_coding,na
AT2G40130,0.000540353379658658,AT2G40130,2,1,protein_coding,na
AT2G24750,0.00054033672318678,AT2G24750,2,1,pseudogene,na
AT1G79700,0.000540331458856776,AT1G79700,1,-1,transcription_factor,AP2-EREBP
AT4G04890,0.000540309710936523,PDF2,4,-1,transcription_factor,Homeobox
AT1G68210,0.000540296918495724,APRR6,1,1,transcription_factor,ARR-B
AT1G49630,0.000540183655021046,ATPREP2,1,-1,protein_coding,na
AT2G42910,0.000540160547622547,AT2G42910,2,1,protein_coding,na
AT1G28685,0.000540139545295454,AT1G28685,1,-1,ncRNA,na
AT3G04140,0.000539971181651188,AT3G04140,3,1,protein_coding,na
AT3G18950,0.000539963468073694,AT3G18950,3,1,protein_coding,na
AT1G33415,0.000539947816976633,AT1G33415,1,1,ncRNA,na
AT1G02400,0.000539931626582146,ATGA2OX4,1,1,protein_coding,na
AT5G02030,0.000539930496310009,LSN,5,1,transcription_factor,Homeobox
AT3G48850,0.000539889451582236,PHT3;2,3,-1,protein_coding,na
AT4G39940,0.000539869071884595,AKN2,4,1,protein_coding,na
AT1G27040,0.000539832237882642,AT1G27040,1,-1,protein_coding,na
AT4G30970,0.00053980836674804,AT4G30970,4,-1,protein_coding,na
AT2G30362,0.000539761532480637,AT2G30362,2,1,ncRNA,na
AT1G61810,0.000539746718828231,BGLU45,1,1,protein_coding,na
AT1G76040,0.000539725035469187,CPK29,1,1,protein_coding,na
AT5G42250,0.000539713619603081,AT5G42250,5,1,protein_coding,na
AT2G38290,0.000539697541777862,ATAMT2,2,-1,protein_coding,na
AT5G26090,0.000539683572854255,AT5G26090,5,-1,protein_coding,na
AT4G22592,0.000539670429914425,CPuORF27,4,-1,protein_coding,na
AT3G01310,0.000539602438126093,AT3G01310,3,-1,protein_coding,na
AT3G50750,0.000539602272423542,BEH1,3,-1,transcription_factor,BZR
AT4G16820,0.000539593668239072,PLA-I{beta]2,4,1,protein_coding,na
AT2G45685,0.000539580686222334,AT2G45685,2,1,ncRNA,na
AT1G76290,0.000539574850331541,AT1G76290,1,-1,protein_coding,na
AT4G00750,0.000539574719996441,AT4G00750,4,1,protein_coding,na
AT3G49260,0.000539566358101048,iqd21,3,1,protein_coding,na
AT3G61880,0.000539558810746012,CYP78A9,3,-1,protein_coding,na
AT1G27080,0.000539551704254985,NRT1.6,1,1,protein_coding,na
AT2G45610,0.000539488345765553,AT2G45610,2,1,protein_coding,na
AT1G24485,0.000539479853265886,AT1G24485,1,1,protein_coding,na
AT2G25920,0.000539434540232197,AT2G25920,2,-1,protein_coding,na
AT4G11810,0.000539428783424567,AT4G11810,4,1,protein_coding,na
AT3G25620,0.000539391624561996,AT3G25620,3,-1,protein_coding,na
AT4G38030,0.000539383481936661,AT4G38030,4,-1,protein_coding,na
AT4G29030,0.000539377170322582,AT4G29030,4,1,transcription_factor,Trihelix
AT2G30240,0.000539363384803353,ATCHX13,2,-1,protein_coding,na
AT1G01980,0.00053935886633632,AT1G01980,1,-1,protein_coding,na
AT4G38590,0.000539347354400014,BGAL14,4,1,protein_coding,na
AT5G23110,0.000539325464246064,AT5G23110,5,1,protein_coding,na
AT1G43030,0.000539319601717262,AT1G43030,1,1,transposable_element_gene,na
AT2G29010,0.000539319601717262,AT2G29010,2,1,pseudogene,na
AT2G18880,0.0005393148635574,VEL2,2,1,protein_coding,na
AT1G75000,0.000539304221279764,AT1G75000,1,1,protein_coding,na
AT4G39030,0.000539294364368936,EDS5,4,1,protein_coding,na
AT1G62130,0.000539288878929834,AT1G62130,1,-1,protein_coding,na
AT5G16740,0.00053926901399258,AT5G16740,5,-1,protein_coding,na
AT5G22310,0.000539228961652625,AT5G22310,5,-1,protein_coding,na
AT2G40610,0.000539204140923355,ATEXPA8,2,-1,protein_coding,na
AT3G06880,0.000539203839436596,AT3G06880,3,-1,protein_coding,na
AT2G46960,0.000539153093481749,CYP709B1,2,-1,protein_coding,na
AT5G38393,0.00053915232769558,AT5G38393,5,1,pseudogene,na
AT4G00540,0.000539143414405568,ATMYB3R2,4,-1,transcription_factor,MYB
AT3G23920,0.000539139567673174,BAM1,3,1,protein_coding,na
AT4G19120,0.000539124750212617,ERD3,4,-1,protein_coding,na
AT5G13940,0.000539112689805027,AT5G13940,5,-1,protein_coding,na
AT5G41800,0.00053910202877589,AT5G41800,5,1,protein_coding,na
AT2G37640,0.000539094707891706,ATEXPA3,2,-1,protein_coding,na
AT3G20980,0.000539070723484659,AT3G20980,3,1,protein_coding,na
AT3G02150,0.000539070056612802,PTF1,3,1,transcription_factor,TCP
AT1G21620,0.000539064864280657,APUM20,1,1,protein_coding,na
AT3G21320,0.0005390615413132,AT3G21320,3,-1,protein_coding,na
AT2G29970,0.000539060209099125,AT2G29970,2,1,protein_coding,na
AT1G66880,0.000539050316580449,AT1G66880,1,1,protein_coding,na
AT3G46350,0.000539046471059373,AT3G46350,3,1,protein_coding,na
AT1G44350,0.000539007230348993,ILL6,1,-1,protein_coding,na
AT4G22980,0.000539004006133348,AT4G22980,4,-1,protein_coding,na
AT2G24735,0.000538990473655482,AT2G24735,2,1,ncRNA,na
AT3G28865,0.000538990473655482,AT3G28865,3,-1,transposable_element_gene,na
AT2G40180,0.000538990113022042,ATHPP2C5,2,1,protein_coding,na
AT2G46400,0.000538987360330189,WRKY46,2,-1,transcription_factor,WRKY
AT1G78955,0.000538986360361285,CAMS1,1,-1,protein_coding,na
AT1G20000,0.000538968668141228,TAF11b,1,-1,protein_coding,na
AT3G41762,0.000538958960797867,AT3G41762,3,-1,protein_coding,na
AT5G07760,0.000538952558020272,AT5G07760,5,1,protein_coding,na
AT4G37420,0.000538952124708949,AT4G37420,4,1,protein_coding,na
AT4G14070,0.000538944693652004,AAE15,4,-1,protein_coding,na
AT4G21215,0.000538942992114615,AT4G21215,4,-1,protein_coding,na
AT2G03250,0.000538937103866216,AT2G03250,2,-1,protein_coding,na
AT1G05100,0.000538927361176944,MAPKKK18,1,1,protein_coding,na
AT3G60965,0.000538911577607152,AT3G60965,3,-1,transposable_element_gene,na
AT4G16748,0.000538911577607152,AT4G16748,4,-1,ncRNA,na
AT1G10090,0.000538911456485182,AT1G10090,1,-1,protein_coding,na
AT2G39850,0.000538905876109452,AT2G39850,2,1,protein_coding,na
AT5G37160,0.000538900483450246,AT5G37160,5,1,protein_coding,na
AT3G43190,0.000538890021481273,SUS4,3,-1,protein_coding,na
AT4G30340,0.000538864147622024,ATDGK7,4,-1,protein_coding,na
AT3G60961,0.000538850166327849,AT3G60961,3,1,protein_coding,na
AT5G15845,0.000538834034748965,AT5G15845,5,1,ncRNA,na
AT1G51810,0.000538829310281184,AT1G51810,1,-1,protein_coding,na
AT1G04600,0.000538815222540478,XIA,1,1,protein_coding,na
AT1G31140,0.00053881094204816,AGL63,1,1,transcription_factor,MADS
AT5G22910,0.00053880843603268,ATCHX9,5,-1,protein_coding,na
AT3G17180,0.0005388072425844,scpl33,3,-1,protein_coding,na
AT1G16980,0.0005388003592742,ATTPS2,1,1,protein_coding,na
AT2G30010,0.000538796342861468,TBL45,2,1,protein_coding,na
AT4G14368,0.00053879517474398,AT4G14368,4,-1,protein_coding,na
AT3G27810,0.000538794379447923,ATMYB21,3,1,transcription_factor,MYB
AT5G08650,0.000538779263052896,AT5G08650,5,-1,protein_coding,na
AT1G45616,0.000538777466290629,AtRLP6,1,-1,protein_coding,na
AT4G13505,0.000538757844500408,AT4G13505,4,-1,ncRNA,na
AT4G26542,0.000538757844500408,AT4G26542,4,1,ncRNA,na
AT5G24530,0.000538750204992261,DMR6,5,1,protein_coding,na
AT4G34980,0.000538733141808056,SLP2,4,-1,protein_coding,na
AT1G23200,0.000538728376533839,AT1G23200,1,1,protein_coding,na
AT4G12290,0.000538711989779512,AT4G12290,4,1,protein_coding,na
AT1G01790,0.000538684753305394,KEA1,1,1,protein_coding,na
AT1G43886,0.000538683006291145,AT1G43886,1,-1,transposable_element_gene,na
AT1G74940,0.000538680731799124,AT1G74940,1,1,protein_coding,na
AT2G33170,0.000538677057236876,AT2G33170,2,-1,protein_coding,na
AT5G26742,0.000538663062831871,emb1138,5,-1,protein_coding,na
AT2G18560,0.000538645843976354,AT2G18560,2,1,protein_coding,na
AT5G41310,0.000538641367509266,AT5G41310,5,-1,protein_coding,na
AT1G17770,0.000538633623750186,SUVH7,1,1,protein_coding,na
AT3G55870,0.000538622364080426,AT3G55870,3,1,protein_coding,na
AT5G25610,0.00053861823779192,RD22,5,-1,protein_coding,na
AT4G23990,0.000538615728679593,ATCSLG3,4,1,protein_coding,na
AT5G27900,0.000538609519561013,AT5G27900,5,1,transposable_element_gene,na
AT5G38096,0.000538609519561013,AT5G38096,5,-1,pseudogene,na
AT1G67700,0.00053860938765743,AT1G67700,1,1,protein_coding,na
AT4G22990,0.000538605024061812,AT4G22990,4,-1,protein_coding,na
AT1G28600,0.000538601267566819,AT1G28600,1,-1,protein_coding,na
AT5G25850,0.000538596623192049,AT5G25850,5,1,protein_coding,na
AT4G38190,0.000538585495139533,ATCSLD4,4,-1,protein_coding,na
AT2G28305,0.000538580558366768,LOG1,2,1,protein_coding,na
AT2G01440,0.000538572991039621,AT2G01440,2,-1,protein_coding,na
AT1G13310,0.000538554308307179,AT1G13310,1,-1,protein_coding,na
AT1G20240,0.000538545984445504,AT1G20240,1,-1,protein_coding,na
AT5G40450,0.000538536366702621,AT5G40450,5,-1,protein_coding,na
AT4G37840,0.000538533847276202,HKL3,4,-1,protein_coding,na
AT1G15290,0.00053852988464001,AT1G15290,1,-1,protein_coding,na
AT2G27120,0.000538528738150314,POL2B,2,1,protein_coding,na
AT2G40460,0.000538517621639051,AT2G40460,2,1,protein_coding,na
AT3G32940,0.000538513703920932,AT3G32940,3,-1,protein_coding,na
AT2G44990,0.000538510718509106,CCD7,2,1,protein_coding,na
AT4G16550,0.000538510016503199,AT4G16550,4,-1,protein_coding,na
AT1G17744,0.000538509778077695,AT1G17744,1,-1,protein_coding,na
AT5G14730,0.000538509662134577,AT5G14730,5,1,protein_coding,na
AT3G22420,0.000538491499303413,WNK2,3,1,protein_coding,na
AT5G25930,0.000538478687957003,AT5G25930,5,1,protein_coding,na
AT2G09800,0.000538466598348316,AT2G09800,2,1,transposable_element_gene,na
AT5G01215,0.000538466598348316,AT5G01215,5,-1,ncRNA,na
AT3G58160,0.000538466538700261,XIJ,3,1,protein_coding,na
AT3G62070,0.0005384656946124,AT3G62070,3,-1,protein_coding,na
AT3G57240,0.000538461954432623,BG3,3,-1,protein_coding,na
AT3G58220,0.000538450637242745,AT3G58220,3,-1,protein_coding,na
AT3G55130,0.000538434996267202,ATWBC19,3,-1,protein_coding,na
AT1G10060,0.000538433846529673,ATBCAT-1,1,1,protein_coding,na
AT4G24010,0.000538426021561382,ATCSLG1,4,1,protein_coding,na
AT3G28100,0.000538424227146518,AT3G28100,3,1,protein_coding,na
AT3G07670,0.00053842088862347,AT3G07670,3,1,protein_coding,na
AT5G13100,0.000538418570513322,AT5G13100,5,1,protein_coding,na
AT3G08800,0.000538413562911891,AT3G08800,3,1,protein_coding,na
AT1G34580,0.000538404152098889,AT1G34580,1,1,protein_coding,na
AT3G58620,0.000538403893897372,TTL4,3,1,protein_coding,na
AT4G32700,0.00053840259748847,AT4G32700,4,1,protein_coding,na
AT1G67850,0.000538399095012676,AT1G67850,1,1,protein_coding,na
AT2G24755,0.00053839716279623,AT2G24755,2,-1,ncRNA,na
AT5G01595,0.00053839716279623,AT5G01595,5,1,ncRNA,na
AT1G18360,0.000538396651457263,AT1G18360,1,-1,protein_coding,na
AT3G24220,0.000538393398672063,NCED6,3,1,protein_coding,na
AT4G04500,0.000538392654518703,CRK37,4,1,protein_coding,na
AT2G26440,0.000538392010533808,AT2G26440,2,1,protein_coding,na
AT2G42580,0.000538378654298786,TTL3,2,1,protein_coding,na
AT4G13260,0.000538371846682276,YUC2,4,-1,protein_coding,na
AT2G42550,0.000538371385086768,AT2G42550,2,1,protein_coding,na
AT5G12000,0.000538367573328776,AT5G12000,5,-1,protein_coding,na
AT1G74710,0.000538354293030243,EDS16,1,1,protein_coding,na
AT3G09550,0.000538347391427872,AT3G09550,3,1,protein_coding,na
AT1G70750,0.000538342157585408,AT1G70750,1,-1,protein_coding,na
AT1G29660,0.000538340372989418,AT1G29660,1,1,protein_coding,na
AT3G45810,0.00053834013114398,AT3G45810,3,-1,protein_coding,na
AT2G44930,0.000538337292736042,AT2G44930,2,-1,protein_coding,na
AT4G15260,0.000538334042071975,AT4G15260,4,1,protein_coding,na
AT3G47620,0.000538326870333688,AtTCP14,3,1,transcription_factor,TCP
AT1G24170,0.000538325588535297,GATL8,1,-1,protein_coding,na
AT5G11130,0.000538280358579164,AT5G11130,5,1,protein_coding,na
AT4G24170,0.000538264296234649,AT4G24170,4,1,protein_coding,na
AT1G59453,0.000538262339202882,AT1G59453,1,-1,protein_coding,na
AT1G64035,0.000538262339202882,AT1G64035,1,-1,pseudogene,na
AT3G44705,0.000538262339202882,AT3G44705,3,1,transposable_element_gene,na
AT3G50390,0.000538258830042852,AT3G50390,3,1,protein_coding,na
AT2G42480,0.000538256077330141,AT2G42480,2,-1,protein_coding,na
AT1G08290,0.000538246726810855,WIP3,1,-1,transcription_factor,C2H2
AT1G05580,0.000538241982649062,ATCHX23,1,-1,protein_coding,na
AT4G20160,0.000538236841989251,AT4G20160,4,1,protein_coding,na
AT5G10340,0.000538235685601902,AT5G10340,5,1,protein_coding,na
AT4G16146,0.000538232835771822,AT4G16146,4,-1,protein_coding,na
AT4G18990,0.000538219688568744,XTH29,4,-1,protein_coding,na
AT4G14400,0.000538208945124066,ACD6,4,1,protein_coding,na
AT1G51500,0.000538204802374403,CER5,1,-1,protein_coding,na
AT2G36630,0.000538197355347475,AT2G36630,2,-1,protein_coding,na
AT1G52210,0.000538196950152952,AT1G52210,1,1,transposable_element_gene,na
AT2G35570,0.000538196950152952,AT2G35570,2,-1,pseudogene,na
AT3G61020,0.000538196950152952,AT3G61020,3,1,pseudogene,na
AT1G49270,0.000538173167918326,AT1G49270,1,-1,protein_coding,na
AT1G80540,0.000538172774607972,AT1G80540,1,-1,protein_coding,na
AT3G30842,0.000538172770233539,PDR10,3,-1,protein_coding,na
AT2G26450,0.000538151195597297,AT2G26450,2,1,protein_coding,na
AT4G18770,0.000538149549707112,MYB98,4,1,transcription_factor,MYB
AT1G33200,0.00053813290894529,AT1G33200,1,1,transposable_element_gene,na
AT1G48598,0.00053813290894529,CPuORF31,1,1,protein_coding,na
AT4G13495,0.00053813290894529,AT4G13495,4,1,ncRNA,na
AT4G37895,0.00053813290894529,AT4G37895,4,1,ncRNA,na
AT1G03630,0.000538132628199875,PORC,1,1,protein_coding,na
AT5G23940,0.000538126494063725,EMB3009,5,-1,protein_coding,na
AT1G04800,0.000538111661885407,AT1G04800,1,-1,protein_coding,na
AT4G13345,0.00053809692108056,MEE55,4,1,protein_coding,na
AT3G50260,0.000538085462533227,CEJ1,3,1,transcription_factor,AP2-EREBP
AT1G45063,0.000538080120336988,AT1G45063,1,-1,protein_coding,na
AT1G32172,0.000538070215100877,AT1G32172,1,1,ncRNA,na
AT2G07811,0.000538070215100877,AT2G07811,2,-1,pseudogene,na
AT2G19572,0.000538070215100877,AT2G19572,2,1,ncRNA,na
AT3G30737,0.000538070215100877,AT3G30737,3,-1,transposable_element_gene,na
AT4G02960,0.000538070215100877,ATRE2,4,-1,transposable_element_gene,na
AT4G12432,0.000538070215100877,CPuORF26,4,-1,protein_coding,na
AT1G06020,0.000538068293795625,AT1G06020,1,1,protein_coding,na
AT3G24520,0.000538048943829812,AT-HSFC1,3,1,transcription_factor,HSF
AT5G40380,0.00053804369446472,CRK42,5,1,protein_coding,na
AT2G05812,0.000538008868150808,AT2G05812,2,1,ncRNA,na
AT3G03855,0.000538008868150808,AT3G03855,3,1,pseudogene,na
AT4G36032,0.000538008868150808,AT4G36032,4,1,ncRNA,na
AT1G64400,0.000537988083247247,LACS3,1,-1,protein_coding,na
AT5G09870,0.000537986876047319,CESA5,5,1,protein_coding,na
AT4G36010,0.000537980848324718,AT4G36010,4,-1,protein_coding,na
AT1G49490,0.000537974066477418,AT1G49490,1,-1,transcription_factor,Trihelix
AT1G59740,0.000537973960972868,AT1G59740,1,1,protein_coding,na
AT4G36990,0.000537963740262162,HSF4,4,1,transcription_factor,HSF
AT5G18130,0.000537963682217823,AT5G18130,5,1,protein_coding,na
AT4G15620,0.00053795129303089,AT4G15620,4,1,protein_coding,na
AT1G44125,0.000537948867636287,AT1G44125,1,-1,ncRNA,na
AT1G63760,0.000537948867636287,ARI6,1,1,pseudogene,na
AT2G15840,0.000537948867636287,AT2G15840,2,-1,pseudogene,na
AT4G26095,0.000537948867636287,AT4G26095,4,-1,ncRNA,na
AT4G38552,0.000537948867636287,AT4G38552,4,-1,ncRNA,na
AT5G28145,0.000537948867636287,AT5G28145,5,1,transposable_element_gene,na
AT3G28390,0.000537947713569002,PGP18,3,-1,protein_coding,na
AT3G24460,0.000537946018335523,AT3G24460,3,-1,protein_coding,na
AT2G28500,0.000537940487221219,LBD11,2,-1,protein_coding,na
AT3G43720,0.000537926005985127,AT3G43720,3,-1,protein_coding,na
AT2G31110,0.000537923081072247,TBL40,2,-1,protein_coding,na
AT2G20340,0.000537922904507676,AT2G20340,2,1,protein_coding,na
AT3G28415,0.000537908275498287,AT3G28415,3,-1,protein_coding,na
AT4G18050,0.000537903539992064,PGP9,4,1,protein_coding,na
AT4G11730,0.000537900211991012,AT4G11730,4,1,protein_coding,na
AT3G60320,0.000537899378897345,AT3G60320,3,-1,protein_coding,na
AT5G41100,0.000537898490145546,AT5G41100,5,1,protein_coding,na
AT1G11080,0.000537898197689108,scpl31,1,-1,protein_coding,na
AT1G24530,0.0005378930811094,AT1G24530,1,1,protein_coding,na
AT1G29730,0.000537892221735801,AT1G29730,1,-1,protein_coding,na
AT2G24660,0.000537890213108623,AT2G24660,2,-1,transposable_element_gene,na
AT2G35859,0.000537890213108623,AT2G35859,2,-1,ncRNA,na
AT1G74380,0.000537890185767889,XXT5,1,1,protein_coding,na
AT1G10550,0.00053789010209178,XTH33,1,-1,protein_coding,na
AT1G21430,0.000537887413020296,YUC11,1,1,protein_coding,na
AT3G18360,0.000537881713145294,AT3G18360,3,-1,protein_coding,na
AT1G03600,0.000537878561843007,PSB27,1,1,protein_coding,na
AT2G29800,0.000537874541488304,AT2G29800,2,-1,protein_coding,na
AT2G44590,0.000537874390669983,ADL1D,2,-1,protein_coding,na
AT2G40630,0.000537870390531871,AT2G40630,2,1,protein_coding,na
AT5G01380,0.000537857275358117,AT5G01380,5,-1,transcription_factor,Trihelix
AT4G09510,0.000537848397349225,CINV2,4,-1,protein_coding,na
AT1G28020,0.000537840612720355,AT1G28020,1,-1,protein_coding,na
AT1G23052,0.000537832904129222,AT1G23052,1,-1,ncRNA,na
AT2G05280,0.000537832904129222,AT2G05280,2,-1,transposable_element_gene,na
AT3G31420,0.000537832904129222,AT3G31420,3,-1,transposable_element_gene,na
AT3G42386,0.000537832904129222,AT3G42386,3,1,transposable_element_gene,na
AT5G10278,0.000537832904129222,AT5G10278,5,1,ncRNA,na
AT5G23235,0.000537832904129222,AT5G23235,5,1,pseudogene,na
AT2G01960,0.000537831230854577,TET14,2,1,protein_coding,na
AT3G19700,0.000537825481901726,IKU2,3,1,protein_coding,na
AT5G16350,0.000537824718748677,AT5G16350,5,1,protein_coding,na
AT1G02390,0.000537824061271635,ATGPAT2,1,1,protein_coding,na
AT3G10000,0.000537820285321614,EDA31,3,1,transcription_factor,Trihelix
AT3G20580,0.000537812710515436,COBL10,3,-1,protein_coding,na
AT3G05690,0.000537809829452765,UNE8,3,-1,transcription_factor,CCAAT-HAP2
AT3G50760,0.000537808024780246,GATL2,3,1,protein_coding,na
AT3G58430,0.00053778527631053,AT3G58430,3,-1,protein_coding,na
AT1G73170,0.000537781050989589,AT1G73170,1,-1,protein_coding,na
AT1G69830,0.000537780887949677,ATAMY3,1,-1,protein_coding,na
AT4G11340,0.000537779365977128,AT4G11340,4,-1,protein_coding,na
AT3G18370,0.000537779026599476,SYTF,3,1,protein_coding,na
AT2G07320,0.000537776940269577,AT2G07320,2,-1,transposable_element_gene,na
AT2G31860,0.000537776940269577,AT2G31860,2,-1,pseudogene,na
AT3G07280,0.000537776940269577,AT3G07280,3,-1,pseudogene,na
AT3G29515,0.000537776940269577,AT3G29515,3,-1,transposable_element_gene,na
AT4G13120,0.000537776940269577,AT4G13120,4,-1,transposable_element_gene,na
AT3G56700,0.000537776939250193,FAR6,3,-1,protein_coding,na
AT4G32300,0.000537776901518331,SD2-5,4,1,protein_coding,na
AT3G05640,0.000537776457997469,AT3G05640,3,-1,protein_coding,na
AT1G18260,0.000537770179242369,AT1G18260,1,-1,protein_coding,na
AT2G18340,0.000537768408240215,AT2G18340,2,1,protein_coding,na
AT2G17480,0.000537765929992222,MLO8,2,-1,protein_coding,na
AT5G43090,0.000537763344872515,APUM13,5,1,protein_coding,na
AT1G08150,0.000537748837871337,ATCHX5,1,-1,protein_coding,na
AT1G63710,0.000537742520976742,CYP86A7,1,-1,protein_coding,na
AT4G21390,0.000537726628673638,B120,4,-1,protein_coding,na
AT4G18960,0.00053772538227744,AG,4,1,transcription_factor,MADS
AT1G63040,0.000537722321111275,AT1G63040,1,1,pseudogene,AP2-EREBP
AT2G16140,0.000537722321111275,AT2G16140,2,1,transposable_element_gene,na
AT1G23730,0.000537720525173317,ATBCA3,1,1,protein_coding,na
AT4G15210,0.000537719980173534,ATBETA-AMY,4,-1,protein_coding,na
AT2G32350,0.000537714679212347,AT2G32350,2,1,protein_coding,na
AT1G32330,0.0005377121647663,ATHSFA1D,1,-1,transcription_factor,HSF
AT3G54800,0.000537685231366898,AT3G54800,3,1,protein_coding,na
AT1G04500,0.000537680613581855,AT1G04500,1,-1,protein_coding,na
AT3G10010,0.000537675701221228,DML2,3,-1,protein_coding,na
AT1G69587,0.00053766904624598,AT1G69587,1,-1,ncRNA,na
AT2G31902,0.00053766904624598,AT2G31902,2,1,ncRNA,na
AT3G29156,0.00053766904624598,AT3G29156,3,-1,transposable_element_gene,na
AT4G23530,0.000537667042637706,AT4G23530,4,1,protein_coding,na
AT4G21120,0.000537666838537091,AAT1,4,1,protein_coding,na
AT5G14980,0.000537662758314501,AT5G14980,5,1,protein_coding,na
AT3G62110,0.000537662749824729,AT3G62110,3,-1,protein_coding,na
AT2G40116,0.000537662484492788,AT2G40116,2,1,protein_coding,na
AT1G56530,0.000537661987361007,AT1G56530,1,1,protein_coding,na
AT1G71240,0.000537655576717779,AT1G71240,1,1,protein_coding,na
AT3G28380,0.000537649843612616,PGP17,3,-1,protein_coding,na
AT1G77932,0.00053764896781162,AT1G77932,1,-1,protein_coding,na
AT2G45460,0.000537640619073301,AT2G45460,2,-1,protein_coding,na
AT3G45940,0.000537637231158132,AT3G45940,3,-1,protein_coding,na
